DATA:,NODE #95,
,,
FROM:,01-05-2019 05:52,
TO:,04-09-2019 05:52,
,,
SENSOR:,Soil moisture,%
VALUE, TIMESTAMP,
3.9,15-05-2019 23:10,
3.9,15-05-2019 23:12,
3.9,16-05-2019 02:09,
3.9,16-05-2019 02:11,
3.9,16-05-2019 02:16,
3.9,16-05-2019 05:07,
3.9,16-05-2019 05:09,
3.9,16-05-2019 08:06,
3.9,16-05-2019 08:08,
3.9,16-05-2019 08:13,
3.9,16-05-2019 11:04,
3.9,16-05-2019 11:06,
3.9,16-05-2019 14:03,
3.9,16-05-2019 14:05,
3.9,16-05-2019 14:10,
3.9,16-05-2019 17:02,
3.9,16-05-2019 17:04,
3.9,16-05-2019 20:00,
3.9,16-05-2019 22:59,
3.9,16-05-2019 23:01,
3.9,16-05-2019 23:06,
3.9,17-05-2019 01:57,
3.9,17-05-2019 01:59,
3.9,17-05-2019 04:56,
3.9,17-05-2019 04:58,
3.9,17-05-2019 07:54,
3.9,17-05-2019 10:53,
3.9,17-05-2019 13:52,
3.9,17-05-2019 13:54,
3.9,17-05-2019 16:50,
3.9,17-05-2019 16:53,
3.9,17-05-2019 16:58,
3.9,17-05-2019 19:49,
3.9,17-05-2019 22:48,
3.9,17-05-2019 22:50,
3.9,17-05-2019 22:55,
3.9,18-05-2019 01:46,
3.9,18-05-2019 04:45,
3.9,18-05-2019 04:47,
3.9,18-05-2019 07:43,
3.9,18-05-2019 10:42,
3.9,18-05-2019 13:41,
3.9,18-05-2019 13:43,
3.9,18-05-2019 16:39,
3.9,18-05-2019 22:36,
3.9,19-05-2019 01:35,
3.9,19-05-2019 01:37,
3.9,19-05-2019 04:34,
3.9,19-05-2019 04:36,
3.9,19-05-2019 04:41,
3.9,19-05-2019 07:32,
3.9,19-05-2019 07:35,
3.9,19-05-2019 07:41,
3.9,19-05-2019 10:31,
3.9,19-05-2019 13:29,
3.9,19-05-2019 16:28,
3.9,19-05-2019 16:30,
3.9,19-05-2019 16:36,
3.9,19-05-2019 19:27,
3.9,19-05-2019 22:25,
3.9,20-05-2019 01:24,
3.9,20-05-2019 04:22,
3.9,20-05-2019 07:21,
3.9,20-05-2019 10:20,
3.9,20-05-2019 10:22,
3.9,20-05-2019 13:18,
3.9,20-05-2019 13:21,
3.9,20-05-2019 16:17,
3.9,20-05-2019 19:16,
3.9,20-05-2019 22:14,
3.9,21-05-2019 01:13,
3.9,21-05-2019 04:11,
3.9,21-05-2019 04:13,
3.9,21-05-2019 04:19,
3.9,21-05-2019 07:10,
3.9,21-05-2019 07:12,
3.9,21-05-2019 07:17,
3.9,21-05-2019 10:08,
3.9,21-05-2019 10:11,
3.9,21-05-2019 13:07,
3.9,21-05-2019 16:06,
3.9,21-05-2019 16:13,
3.9,21-05-2019 19:04,
3.9,21-05-2019 19:07,
3.9,21-05-2019 19:12,
3.9,21-05-2019 22:03,
3.9,21-05-2019 22:05,
3.9,21-05-2019 22:10,
3.9,22-05-2019 01:01,
3.9,22-05-2019 04:00,
3.9,22-05-2019 06:59,
3.9,22-05-2019 09:58,
3.9,22-05-2019 10:00,
3.9,22-05-2019 10:05,
3.9,22-05-2019 15:55,
3.9,22-05-2019 18:53,
3.9,22-05-2019 21:52,
3.9,23-05-2019 00:50,
3.9,23-05-2019 03:49,
3.9,23-05-2019 06:47,
3.9,23-05-2019 06:50,
3.9,23-05-2019 06:55,
3.9,23-05-2019 09:46,
3.9,23-05-2019 09:48,
3.9,23-05-2019 12:45,
3.9,23-05-2019 12:47,
3.9,23-05-2019 12:52,
3.9,23-05-2019 15:43,
3.9,23-05-2019 18:42,
3.9,23-05-2019 21:40,
3.9,24-05-2019 00:39,
3.9,24-05-2019 03:38,
3.9,24-05-2019 06:36,
3.9,24-05-2019 06:38,
3.9,24-05-2019 06:43,
3.9,24-05-2019 09:35,
3.9,24-05-2019 09:37,
3.9,24-05-2019 09:42,
3.9,24-05-2019 12:33,
3.9,24-05-2019 12:36,
3.9,24-05-2019 12:41,
3.9,24-05-2019 15:32,
3.9,24-05-2019 18:31,
3.9,24-05-2019 21:29,
3.9,24-05-2019 21:31,
3.9,24-05-2019 21:37,
3.9,25-05-2019 00:28,
3.9,25-05-2019 03:26,
3.9,25-05-2019 03:29,
3.9,25-05-2019 03:34,
3.9,25-05-2019 06:25,
3.9,25-05-2019 06:27,
3.9,25-05-2019 06:32,
3.9,25-05-2019 09:24,
3.9,25-05-2019 09:26,
3.9,25-05-2019 12:22,
3.9,25-05-2019 12:24,
3.9,25-05-2019 15:21,
3.9,25-05-2019 15:23,
3.9,25-05-2019 18:20,
3.9,25-05-2019 18:22,
3.9,25-05-2019 18:27,
3.9,25-05-2019 21:19,
3.9,25-05-2019 21:21,
3.9,26-05-2019 00:17,
3.9,26-05-2019 03:16,
3.9,26-05-2019 06:15,
3.9,26-05-2019 06:16,
3.9,26-05-2019 06:22,
3.9,26-05-2019 09:13,
3.9,26-05-2019 09:15,
3.9,26-05-2019 09:20,
3.9,26-05-2019 12:11,
3.9,26-05-2019 15:10,
3.9,26-05-2019 15:12,
3.9,26-05-2019 18:09,
3.9,26-05-2019 21:07,
3.9,27-05-2019 00:06,
3.9,27-05-2019 03:04,
3.9,27-05-2019 06:03,
3.9,27-05-2019 09:02,
3.9,27-05-2019 12:00,
3.9,27-05-2019 14:59,
3.9,27-05-2019 15:01,
3.9,27-05-2019 17:58,
3.9,27-05-2019 20:56,
3.9,27-05-2019 20:58,
3.9,27-05-2019 21:04,
3.9,27-05-2019 23:55,
3.9,27-05-2019 23:57,
3.9,28-05-2019 00:02,
3.9,28-05-2019 02:53,
3.9,28-05-2019 05:52,
3.9,28-05-2019 08:50,
3.9,28-05-2019 11:49,
3.9,28-05-2019 11:52,
3.9,28-05-2019 11:57,
3.9,28-05-2019 14:48,
3.9,28-05-2019 17:46,
3.9,28-05-2019 20:45,
3.9,28-05-2019 20:47,
3.9,28-05-2019 23:43,
3.9,29-05-2019 02:42,
3.9,29-05-2019 02:44,
3.9,29-05-2019 02:49,
3.9,29-05-2019 05:41,
3.9,29-05-2019 05:43,
3.9,29-05-2019 05:48,
3.9,29-05-2019 08:39,
3.9,29-05-2019 11:38,
3.9,29-05-2019 11:45,
3.9,29-05-2019 14:36,
3.9,29-05-2019 17:35,
3.9,29-05-2019 17:37,
3.9,29-05-2019 20:34,
3.9,29-05-2019 23:32,
3.9,30-05-2019 02:31,
3.9,30-05-2019 05:29,
3.9,30-05-2019 05:32,
3.9,30-05-2019 05:37,
3.9,30-05-2019 08:28,
3.9,30-05-2019 08:30,
3.9,30-05-2019 08:35,
3.9,30-05-2019 11:27,
3.9,30-05-2019 11:29,
3.9,30-05-2019 11:34,
3.9,30-05-2019 14:25,
3.9,30-05-2019 17:24,
3.9,30-05-2019 17:26,
3.9,30-05-2019 20:22,
3.9,30-05-2019 23:21,
3.9,31-05-2019 02:20,
3.9,31-05-2019 02:22,
3.9,31-05-2019 02:27,
3.9,31-05-2019 05:18,
3.9,31-05-2019 08:17,
3.9,31-05-2019 11:15,
3.9,31-05-2019 11:18,
3.9,31-05-2019 11:23,
3.9,31-05-2019 14:14,
3.9,31-05-2019 17:13,
3.9,31-05-2019 17:15,
3.9,31-05-2019 17:20,
3.9,31-05-2019 20:11,
3.9,31-05-2019 23:10,
3.9,31-05-2019 23:12,
3.9,31-05-2019 23:17,
3.8,01-06-2019 05:07,
3.9,01-06-2019 08:06,
3.9,01-06-2019 08:08,
3.9,01-06-2019 08:14,
3.9,01-06-2019 11:04,
3.8,01-06-2019 14:03,
3.8,01-06-2019 14:05,
3.8,01-06-2019 14:10,
3.8,01-06-2019 17:01,
3.8,01-06-2019 17:04,
3.8,01-06-2019 17:09,
3.8,01-06-2019 20:00,
3.8,01-06-2019 20:02,
3.8,01-06-2019 22:58,
3.8,02-06-2019 01:57,
3.8,02-06-2019 01:59,
3.8,02-06-2019 04:56,
3.8,02-06-2019 04:58,
3.8,02-06-2019 05:03,
3.8,02-06-2019 07:55,
3.8,02-06-2019 07:57,
3.8,02-06-2019 08:03,
3.8,02-06-2019 08:03,
3.8,02-06-2019 10:53,
3.8,02-06-2019 13:52,
3.8,02-06-2019 13:54,
3.8,02-06-2019 13:59,
3.8,02-06-2019 16:50,
3.8,02-06-2019 16:52,
3.8,02-06-2019 19:49,
3.8,02-06-2019 19:51,
3.8,02-06-2019 19:56,
3.8,02-06-2019 22:47,
3.8,03-06-2019 01:46,
3.8,03-06-2019 01:48,
3.8,03-06-2019 04:45,
3.8,03-06-2019 04:47,
3.8,03-06-2019 07:43,
3.8,03-06-2019 10:42,
3.8,03-06-2019 10:44,
3.8,03-06-2019 10:49,
3.8,03-06-2019 13:40,
3.8,03-06-2019 13:43,
3.8,03-06-2019 13:48,
3.8,03-06-2019 16:39,
3.8,03-06-2019 16:41,
3.8,03-06-2019 19:38,
3.8,03-06-2019 19:40,
3.8,03-06-2019 19:45,
3.8,03-06-2019 22:36,
3.8,03-06-2019 22:38,
3.8,04-06-2019 01:35,
3.8,04-06-2019 01:37,
3.8,04-06-2019 01:42,
3.8,04-06-2019 04:33,
3.8,04-06-2019 04:36,
3.8,04-06-2019 04:41,
3.8,04-06-2019 07:32,
3.8,04-06-2019 07:34,
3.8,04-06-2019 07:39,
3.8,04-06-2019 10:31,
3.8,04-06-2019 10:33,
3.8,04-06-2019 13:29,
3.8,04-06-2019 13:31,
3.8,04-06-2019 13:37,
3.8,04-06-2019 16:28,
3.8,04-06-2019 16:30,
3.8,04-06-2019 16:35,
3.8,04-06-2019 19:26,
3.8,04-06-2019 19:28,
3.8,04-06-2019 22:25,
3.8,04-06-2019 22:27,
3.8,04-06-2019 22:32,
3.8,05-06-2019 01:23,
3.8,05-06-2019 04:22,
3.8,05-06-2019 04:24,
3.8,05-06-2019 04:29,
3.8,05-06-2019 07:21,
3.8,05-06-2019 10:21,
3.8,05-06-2019 10:27,
3.8,05-06-2019 13:18,
3.8,05-06-2019 13:20,
3.8,05-06-2019 13:25,
3.8,05-06-2019 16:16,
3.8,05-06-2019 16:19,
3.8,05-06-2019 19:15,
3.8,05-06-2019 19:17,
3.8,05-06-2019 19:22,
3.8,05-06-2019 22:14,
3.8,05-06-2019 22:16,
3.8,05-06-2019 22:21,
3.8,06-06-2019 01:12,
3.8,06-06-2019 01:15,
3.8,06-06-2019 01:20,
3.8,06-06-2019 04:11,
3.8,06-06-2019 04:13,
3.8,06-06-2019 07:09,
3.8,06-06-2019 10:08,
3.8,06-06-2019 10:10,
3.8,06-06-2019 10:15,
3.8,06-06-2019 13:07,
3.8,06-06-2019 13:09,
3.8,06-06-2019 16:05,
3.8,06-06-2019 16:07,
3.8,06-06-2019 19:04,
3.8,06-06-2019 22:02,
3.8,07-06-2019 01:01,
3.8,07-06-2019 01:03,
3.8,07-06-2019 01:09,
3.8,07-06-2019 04:00,
3.8,07-06-2019 04:02,
3.8,07-06-2019 06:58,
3.8,07-06-2019 09:57,
3.8,07-06-2019 09:59,
3.8,07-06-2019 10:04,
3.8,07-06-2019 12:55,
3.8,07-06-2019 15:54,
3.8,07-06-2019 15:56,
3.8,07-06-2019 16:02,
3.8,07-06-2019 18:53,
3.8,07-06-2019 21:51,
3.8,08-06-2019 00:50,
3.8,08-06-2019 00:52,
3.8,08-06-2019 00:57,
3.8,08-06-2019 03:48,
3.8,08-06-2019 03:51,
3.8,08-06-2019 03:56,
3.8,08-06-2019 06:47,
3.8,08-06-2019 06:49,
3.8,08-06-2019 06:54,
3.8,08-06-2019 09:46,
3.8,08-06-2019 09:48,
3.8,08-06-2019 12:44,
3.8,08-06-2019 12:46,
3.8,08-06-2019 15:43,
3.8,08-06-2019 18:41,
3.8,08-06-2019 18:43,
3.8,08-06-2019 21:41,
3.8,08-06-2019 21:43,
3.8,09-06-2019 00:39,
3.8,09-06-2019 00:42,
3.8,09-06-2019 00:47,
3.8,09-06-2019 03:38,
3.8,09-06-2019 03:40,
3.8,09-06-2019 03:45,
3.8,09-06-2019 06:37,
3.8,09-06-2019 06:39,
3.8,09-06-2019 06:44,
3.8,09-06-2019 09:35,
3.8,09-06-2019 12:34,
3.8,09-06-2019 12:36,
3.8,09-06-2019 15:32,
3.8,09-06-2019 18:31,
3.8,09-06-2019 18:33,
3.8,09-06-2019 18:38,
3.8,10-06-2019 00:29,
3.8,10-06-2019 03:27,
3.8,10-06-2019 06:26,
3.8,10-06-2019 09:24,
3.8,10-06-2019 09:27,
3.8,10-06-2019 09:32,
3.8,10-06-2019 12:23,
3.8,10-06-2019 15:22,
3.8,10-06-2019 18:20,
3.8,10-06-2019 18:22,
3.8,10-06-2019 18:27,
3.8,10-06-2019 21:19,
3.8,11-06-2019 00:17,
3.8,11-06-2019 00:20,
3.8,11-06-2019 00:25,
3.8,11-06-2019 03:16,
3.8,11-06-2019 06:15,
3.8,11-06-2019 06:17,
3.8,11-06-2019 06:22,
3.7,11-06-2019 09:13,
3.8,11-06-2019 12:43,
3.8,11-06-2019 12:45,
3.8,11-06-2019 12:50,
3.8,11-06-2019 15:17,
3.8,11-06-2019 15:18,
3.8,11-06-2019 15:23,
3.8,11-06-2019 18:11,
3.8,11-06-2019 18:13,
3.8,11-06-2019 18:18,
3.8,11-06-2019 21:27,
3.8,11-06-2019 21:29,
3.7,12-06-2019 00:06,
3.7,12-06-2019 00:08,
3.7,12-06-2019 00:14,
3.7,12-06-2019 03:05,
3.7,12-06-2019 03:07,
3.7,12-06-2019 03:12,
3.7,12-06-2019 06:34,
3.7,12-06-2019 06:36,
3.7,12-06-2019 06:41,
3.7,12-06-2019 09:20,
3.7,12-06-2019 09:22,
3.7,12-06-2019 09:27,
3.7,12-06-2019 12:55,
3.7,12-06-2019 12:57,
3.7,12-06-2019 15:14,
3.7,12-06-2019 15:16,
3.7,12-06-2019 19:22,
3.7,12-06-2019 19:24,
3.7,12-06-2019 19:29,
3.7,12-06-2019 20:56,
3.7,12-06-2019 20:59,
3.7,12-06-2019 21:04,
3.7,12-06-2019 23:55,
3.7,12-06-2019 23:57,
3.7,13-06-2019 00:02,
3.7,13-06-2019 02:54,
3.7,13-06-2019 02:56,
3.7,13-06-2019 05:52,
3.7,13-06-2019 05:55,
3.7,13-06-2019 06:00,
3.7,13-06-2019 08:51,
3.7,13-06-2019 08:53,
3.7,13-06-2019 08:58,
3.7,13-06-2019 11:49,
3.7,13-06-2019 11:52,
3.7,13-06-2019 11:57,
3.7,13-06-2019 14:48,
3.7,13-06-2019 14:50,
3.7,13-06-2019 14:55,
3.7,13-06-2019 17:47,
3.7,13-06-2019 17:49,
3.7,13-06-2019 17:54,
3.7,13-06-2019 20:45,
3.7,13-06-2019 20:47,
3.7,13-06-2019 20:53,
3.7,13-06-2019 23:44,
3.7,13-06-2019 23:46,
3.7,13-06-2019 23:51,
3.7,14-06-2019 02:42,
3.7,14-06-2019 05:41,
3.7,14-06-2019 05:43,
3.7,14-06-2019 08:39,
3.7,14-06-2019 11:38,
3.7,14-06-2019 11:40,
3.7,14-06-2019 11:45,
3.7,14-06-2019 14:37,
3.7,14-06-2019 17:35,
3.7,14-06-2019 20:34,
3.7,14-06-2019 20:36,
3.7,14-06-2019 23:33,
3.7,14-06-2019 23:35,
3.7,14-06-2019 23:40,
3.7,15-06-2019 02:31,
3.7,15-06-2019 05:30,
3.7,15-06-2019 05:32,
3.7,15-06-2019 08:28,
3.7,15-06-2019 11:27,
3.7,15-06-2019 11:29,
3.7,15-06-2019 14:26,
3.7,15-06-2019 14:28,
3.7,15-06-2019 17:24,
3.7,15-06-2019 17:26,
3.7,15-06-2019 17:31,
3.7,15-06-2019 20:23,
3.7,15-06-2019 20:25,
3.7,15-06-2019 20:30,
3.7,15-06-2019 23:21,
3.7,15-06-2019 23:23,
3.7,15-06-2019 23:29,
3.7,16-06-2019 02:20,
3.7,16-06-2019 02:22,
3.7,16-06-2019 05:18,
3.7,16-06-2019 08:17,
3.7,16-06-2019 08:20,
3.7,16-06-2019 08:24,
3.7,16-06-2019 11:16,
3.7,16-06-2019 14:14,
3.7,16-06-2019 17:13,
3.7,16-06-2019 17:15,
3.7,16-06-2019 17:20,
3.7,16-06-2019 20:12,
3.7,16-06-2019 20:14,
3.7,16-06-2019 23:10,
3.7,16-06-2019 23:13,
3.7,16-06-2019 23:18,
3.7,17-06-2019 02:09,
3.7,17-06-2019 05:07,
3.7,17-06-2019 08:06,
3.7,17-06-2019 08:08,
3.7,17-06-2019 08:13,
3.7,17-06-2019 11:05,
3.7,17-06-2019 11:07,
3.7,17-06-2019 11:12,
3.7,17-06-2019 14:03,
3.7,17-06-2019 17:02,
3.7,17-06-2019 17:04,
3.7,17-06-2019 17:09,
3.7,17-06-2019 20:00,
3.7,17-06-2019 20:02,
3.7,17-06-2019 22:59,
3.7,18-06-2019 01:57,
3.7,18-06-2019 02:00,
3.7,18-06-2019 02:05,
3.7,18-06-2019 04:56,
3.7,18-06-2019 07:55,
3.7,18-06-2019 07:57,
3.7,18-06-2019 08:02,
3.7,18-06-2019 08:02,
3.7,18-06-2019 10:53,
3.7,18-06-2019 10:56,
3.7,18-06-2019 11:01,
3.7,18-06-2019 13:52,
3.7,18-06-2019 13:54,
3.7,18-06-2019 13:59,
3.7,18-06-2019 16:50,
3.7,18-06-2019 16:53,
3.7,18-06-2019 16:58,
3.7,18-06-2019 19:49,
3.7,18-06-2019 19:51,
3.7,18-06-2019 19:56,
3.7,18-06-2019 22:48,
3.7,19-06-2019 01:46,
3.7,19-06-2019 01:48,
3.7,19-06-2019 01:54,
3.7,19-06-2019 04:45,
3.7,19-06-2019 04:47,
3.7,19-06-2019 07:43,
3.7,19-06-2019 10:42,
3.7,19-06-2019 10:44,
3.7,19-06-2019 13:41,
3.7,19-06-2019 13:43,
3.7,19-06-2019 16:39,
3.7,19-06-2019 16:41,
3.7,19-06-2019 19:38,
3.7,19-06-2019 19:40,
3.7,19-06-2019 19:45,
3.7,19-06-2019 22:36,
3.7,19-06-2019 22:39,
3.7,19-06-2019 22:44,
3.7,20-06-2019 01:35,
3.7,20-06-2019 01:37,
3.7,20-06-2019 04:34,
3.7,20-06-2019 04:36,
3.7,20-06-2019 04:41,
3.7,20-06-2019 07:32,
3.7,20-06-2019 07:34,
3.7,20-06-2019 07:39,
3.7,12-07-2019 10:29,
3.7,12-07-2019 10:30,
3.9,12-07-2019 13:29,
3.8,12-07-2019 16:27,
3.9,12-07-2019 19:26,
3.9,12-07-2019 22:25,
3.9,13-07-2019 01:23,
3.9,13-07-2019 04:22,
3.9,13-07-2019 07:20,
3.9,13-07-2019 10:19,
3.9,13-07-2019 13:17,
3.9,13-07-2019 16:16,
3.9,13-07-2019 19:15,
3.9,13-07-2019 22:13,
3.9,14-07-2019 01:12,
3.9,14-07-2019 04:10,
3.9,14-07-2019 07:09,
3.9,14-07-2019 07:11,
3.9,14-07-2019 10:08,
3.9,14-07-2019 13:06,
3.9,14-07-2019 16:05,
3.9,14-07-2019 19:03,
3.9,14-07-2019 22:02,
3.9,15-07-2019 01:01,
3.9,15-07-2019 03:59,
3.9,15-07-2019 06:58,
3.9,15-07-2019 09:56,
3.9,15-07-2019 12:55,
3.9,15-07-2019 15:54,
3.9,15-07-2019 18:52,
3.9,15-07-2019 21:51,
3.9,16-07-2019 00:49,
3.9,16-07-2019 03:48,
3.9,16-07-2019 06:47,
3.9,16-07-2019 09:45,
3.9,16-07-2019 12:44,
3.9,16-07-2019 15:42,
3.9,16-07-2019 18:41,
3.9,16-07-2019 21:40,
3.9,17-07-2019 00:38,
3.9,17-07-2019 03:37,
3.9,17-07-2019 06:35,
3.9,17-07-2019 09:34,
3.9,17-07-2019 12:32,
3.9,17-07-2019 15:31,
3.9,17-07-2019 18:30,
3.9,17-07-2019 21:28,
3.9,18-07-2019 00:27,
3.9,18-07-2019 03:26,
3.9,18-07-2019 06:24,
3.9,18-07-2019 09:23,
3.9,18-07-2019 12:21,
3.9,18-07-2019 15:20,
3.9,18-07-2019 18:18,
3.9,18-07-2019 21:17,
3.9,19-07-2019 00:16,
3.9,19-07-2019 03:14,
3.9,19-07-2019 06:13,
3.9,19-07-2019 09:11,
3.9,19-07-2019 12:10,
3.9,19-07-2019 15:09,
3.9,19-07-2019 18:07,
3.9,19-07-2019 21:06,
3.9,20-07-2019 00:04,
3.9,20-07-2019 03:03,
3.9,20-07-2019 06:02,
3.9,20-07-2019 09:00,
3.9,20-07-2019 11:59,
3.9,20-07-2019 14:57,
3.9,20-07-2019 17:56,
3.9,20-07-2019 20:55,
3.9,20-07-2019 23:53,
3.9,29-07-2019 19:13,
3.9,29-07-2019 22:12,
3.9,30-07-2019 01:10,
3.9,30-07-2019 04:09,
3.9,30-07-2019 07:08,
3.9,30-07-2019 10:06,
3.9,30-07-2019 13:05,
3.9,30-07-2019 16:03,
3.9,30-07-2019 19:02,
3.9,30-07-2019 22:01,
3.9,31-07-2019 00:59,
3.9,31-07-2019 03:58,
3.9,31-07-2019 06:56,
3.9,31-07-2019 09:55,
3.9,31-07-2019 12:53,
3.9,31-07-2019 15:52,
3.9,31-07-2019 18:51,
3.9,31-07-2019 21:49,
3.9,01-08-2019 00:48,
3.9,01-08-2019 03:46,
3.9,01-08-2019 06:45,
3.9,01-08-2019 09:44,
3.9,01-08-2019 12:42,
3.9,01-08-2019 15:41,
3.9,01-08-2019 18:39,
3.9,01-08-2019 21:38,
3.9,02-08-2019 12:31,
3.9,02-08-2019 15:29,
3.9,02-08-2019 18:28,
3.9,02-08-2019 21:27,
3.9,03-08-2019 00:25,
3.9,03-08-2019 03:24,
3.9,03-08-2019 06:22,
3.9,03-08-2019 09:21,
3.9,03-08-2019 12:20,
3.9,03-08-2019 15:18,
3.9,03-08-2019 18:17,
3.9,03-08-2019 21:15,
3.9,04-08-2019 00:14,
3.9,04-08-2019 03:13,
3.9,04-08-2019 06:11,
3.9,04-08-2019 09:10,
3.9,04-08-2019 12:08,
3.9,04-08-2019 15:07,
3.9,04-08-2019 18:06,
3.9,04-08-2019 21:04,
3.9,05-08-2019 00:03,
3.9,05-08-2019 03:01,
3.9,05-08-2019 06:00,
3.9,05-08-2019 11:57,
3.9,05-08-2019 14:56,
3.9,05-08-2019 17:54,
3.9,05-08-2019 20:53,
3.9,05-08-2019 23:52,
3.9,06-08-2019 02:50,
3.9,06-08-2019 11:46,
3.9,06-08-2019 14:44,
3.9,06-08-2019 17:43,
3.9,06-08-2019 20:42,
3.9,06-08-2019 23:40,
3.9,07-08-2019 02:39,
3.9,07-08-2019 05:37,
3.9,07-08-2019 08:36,
3.9,07-08-2019 11:35,
3.9,07-08-2019 14:33,
3.9,07-08-2019 17:32,
3.9,07-08-2019 20:30,
3.9,07-08-2019 23:29,
3.9,08-08-2019 02:28,
3.9,08-08-2019 05:26,
3.9,08-08-2019 08:25,
3.9,08-08-2019 11:23,
3.9,08-08-2019 14:22,
3.9,08-08-2019 17:21,
3.9,08-08-2019 20:19,
3.9,08-08-2019 23:18,
3.9,09-08-2019 02:16,
3.9,09-08-2019 05:15,
3.9,09-08-2019 08:14,
3.9,09-08-2019 11:12,
3.9,09-08-2019 14:11,
3.9,09-08-2019 17:09,
3.9,09-08-2019 20:08,
3.9,09-08-2019 23:07,
3.9,10-08-2019 02:05,
3.9,10-08-2019 05:04,
3.9,10-08-2019 08:02,
3.9,10-08-2019 11:01,
3.9,10-08-2019 13:59,
3.9,10-08-2019 16:58,
3.9,10-08-2019 19:57,
3.9,10-08-2019 22:55,
3.9,11-08-2019 01:54,
3.9,11-08-2019 04:53,
3.9,11-08-2019 07:51,
3.9,11-08-2019 10:50,
3.9,11-08-2019 13:48,
3.9,11-08-2019 16:47,
3.9,11-08-2019 19:46,
3.9,11-08-2019 22:44,
3.9,12-08-2019 01:43,
3.9,12-08-2019 04:41,
3.9,12-08-2019 04:44,
3.9,12-08-2019 07:40,
3.9,12-08-2019 10:39,
3.9,12-08-2019 13:37,
3.9,12-08-2019 16:36,
3.9,12-08-2019 19:34,
3.9,12-08-2019 22:33,
3.9,13-08-2019 01:32,
3.9,13-08-2019 04:30,
3.9,13-08-2019 07:29,
3.9,13-08-2019 10:27,
3.9,13-08-2019 13:26,
3.9,13-08-2019 16:25,
3.9,13-08-2019 19:23,
3.9,13-08-2019 22:22,
3.9,13-08-2019 22:24,
3.9,14-08-2019 01:21,
3.9,14-08-2019 04:19,
3.9,14-08-2019 07:18,
3.9,14-08-2019 13:15,
3.9,14-08-2019 16:13,
3.9,14-08-2019 19:12,
3.9,14-08-2019 22:11,
3.9,15-08-2019 01:09,
3.9,15-08-2019 04:08,
3.9,15-08-2019 07:06,
3.9,15-08-2019 10:05,
3.9,15-08-2019 13:04,
3.9,15-08-2019 16:02,
3.9,15-08-2019 19:01,
3.9,15-08-2019 21:59,
3.9,16-08-2019 00:58,
3.9,16-08-2019 03:57,
3.9,16-08-2019 06:55,
3.9,16-08-2019 09:54,
3.9,16-08-2019 12:52,
3.9,16-08-2019 15:51,
3.9,16-08-2019 18:50,
3.9,16-08-2019 18:52,
3.9,16-08-2019 21:48,
3.9,17-08-2019 00:47,
3.9,17-08-2019 03:45,
3.9,17-08-2019 06:44,
3.9,17-08-2019 09:43,
3.9,17-08-2019 12:41,
3.9,17-08-2019 15:40,
3.9,17-08-2019 18:39,
3.9,17-08-2019 21:37,
3.9,18-08-2019 00:36,
3.9,18-08-2019 06:33,
3.9,18-08-2019 09:32,
3.9,18-08-2019 12:30,
3.9,18-08-2019 15:29,
3.9,18-08-2019 18:27,
3.9,18-08-2019 21:26,
3.9,19-08-2019 00:25,
3.9,19-08-2019 03:23,
3.9,19-08-2019 06:22,
3.9,19-08-2019 09:20,
3.9,19-08-2019 12:19,
3.9,19-08-2019 15:18,
3.9,19-08-2019 18:16,
3.9,20-08-2019 00:13,
3.9,20-08-2019 03:12,
3.9,20-08-2019 06:11,
3.9,20-08-2019 09:09,
3.9,20-08-2019 12:08,
3.9,20-08-2019 15:07,
3.9,20-08-2019 18:05,
3.9,20-08-2019 21:04,
3.9,21-08-2019 00:02,
3.9,21-08-2019 03:01,
3.9,21-08-2019 05:59,
3.9,21-08-2019 08:58,
3.9,21-08-2019 11:57,
3.9,21-08-2019 14:55,
3.9,21-08-2019 17:54,
3.9,21-08-2019 20:53,
3.9,21-08-2019 23:51,
3.9,22-08-2019 02:50,
3.9,22-08-2019 05:48,
3.9,22-08-2019 08:47,
3.9,22-08-2019 11:46,
3.9,22-08-2019 14:44,
3.9,22-08-2019 17:43,
3.9,22-08-2019 20:41,
3.9,22-08-2019 23:40,
3.9,23-08-2019 02:39,
3.9,23-08-2019 05:37,
3.9,23-08-2019 08:36,
3.9,23-08-2019 11:34,
3.9,23-08-2019 14:33,
3.9,23-08-2019 17:32,
3.9,23-08-2019 20:30,
3.9,23-08-2019 23:29,
3.9,24-08-2019 02:27,
3.9,24-08-2019 05:26,
3.9,24-08-2019 08:25,
3.9,24-08-2019 11:23,
3.9,24-08-2019 14:22,
3.9,24-08-2019 17:21,
3.9,24-08-2019 20:20,
3.9,24-08-2019 23:18,
3.9,25-08-2019 02:17,
3.9,25-08-2019 08:14,
3.9,25-08-2019 11:13,
3.9,25-08-2019 17:10,
3.9,25-08-2019 20:08,
3.9,25-08-2019 23:07,
3.9,26-08-2019 02:06,
3.9,26-08-2019 05:04,
3.9,26-08-2019 08:03,
3.9,26-08-2019 11:01,
3.9,26-08-2019 14:00,
3.9,26-08-2019 16:59,
3.9,26-08-2019 19:57,
3.9,26-08-2019 22:56,
3.9,27-08-2019 01:54,
3.9,27-08-2019 04:53,
3.9,27-08-2019 07:52,
3.9,27-08-2019 10:50,
3.9,27-08-2019 13:49,
3.9,27-08-2019 16:47,
3.9,27-08-2019 19:46,
3.9,28-08-2019 01:43,
